"TIME_IN","COUNTRY","CITY","ADDRESS_CLEAN","LAT","LNG"
"2015-12-21 15:58:55","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2015-12-21 19:30:00","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-12-21 20:18:51","德国","卡尔斯鲁尔市","德国%20卡尔斯鲁尔市",24.5190797075755,118.123916012766
"2015-12-21 21:30:07","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-12-22 09:49:18","加拿大","多伦多市","加拿大%20多伦多市",34.5977406960455,119.186961516835
"2015-12-24 15:48:20","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-12-28 22:51:00","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-12-29 21:58:09","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2015-12-30 15:04:26","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-02 16:06:41","中国","兰州市","中国%20兰州市",36.0642255250426,103.823305440729
"2016-01-03 16:45:41","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-05 08:29:09","中国","合肥市","中国%20合肥市",31.8669422606869,117.282699091683
"2016-01-06 08:31:34","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-06 11:08:51","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-06 11:56:14","中国","西安市","中国%20西安市",34.2777998978306,108.953098279196
"2016-01-07 09:45:18","中国","杭州市","中国%20杭州市",30.2592444615361,120.21937541572
"2016-01-08 14:54:19","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-08 19:23:38","中国","十堰市","中国%20十堰市",32.6369943394681,110.80122891676
"2016-01-10 22:51:38","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-11 07:54:24","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-01-11 10:32:27","美国","芝加哥","美国%20芝加哥",40.6835116151438,122.261387331503
"2016-01-11 19:22:32","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-01-11 20:50:38","中国","成都","中国%20成都",37.5503394745908,104.114129253479
"2016-01-11 21:31:49","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2016-01-12 09:07:29","中国","河北市","中国%20河北市",39.1731489339242,117.220296765077
"2016-01-12 12:24:50","美国","洛杉矶市","美国%20洛杉矶市",23.1349343536254,113.349938754478
"2016-01-14 08:13:26","中国","南京市","中国%20南京市",32.0572355018059,118.778074408026
"2016-01-14 08:29:29","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-01-14 08:30:00","美国","洛杉矶市","美国%20洛杉矶市",23.1349343536254,113.349938754478
"2016-01-16 10:14:24","新西兰","汉密尔顿市","新西兰%20汉密尔顿市",33.6499980520319,116.958386396519
"2016-01-16 10:52:17","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-01-17 12:42:57","中国","东莞市","中国%20东莞市",23.0430238153682,113.763433990757
"2016-01-17 16:16:39","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2016-01-18 09:40:12","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2016-01-18 09:46:36","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-01-18 10:33:17","中国","武汉市","中国%20武汉市",30.5810841269208,114.316200102681
"2016-01-18 11:12:20","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
